50000,84.794321,77.514957
49900,84.3939114088,76.7458568
49800,83.9958922448,75.97855539999996
49700,83.60025393679999,75.2130516
49600,83.20698693279999,74.4493442
49500,82.8160817,73.68743199999999
49400,82.4275287248,72.92731379999998
49300,82.04131851279999,72.16898839999999
49200,81.6574415888,71.41245459999999
49100,81.27588849680001,70.6577112
49000,80.8966498,69.90475699999996
48900,80.51971608080001,69.15359079999999
48800,80.14507794080001,68.40421139999998
48700,79.77272600079999,67.65661759999999
48600,79.40265090080001,66.91080819999996
48500,79.0348433,66.16678199999998
48400,78.6692938768,65.42453779999998
48300,78.30599332879999,64.68407439999999
48200,77.9449323728,63.94539059999998
48100,77.5861017448,63.2084852
48000,77.22949220000001,62.47335699999997
47900,76.87509451279999,61.74000479999997
47800,76.5228994768,61.00842739999999
47700,76.1728979048,60.27862359999998
47600,75.82508062880001,59.550592199999976
47500,75.47943849999999,58.824332
47400,75.13596238880001,58.0998418
47300,74.7946431848,57.37712039999997
47200,74.4554717968,56.65616659999999
47100,74.1184391528,55.936979199999975
47000,73.78353620000001,55.219556999999995
46900,73.4507539048,54.50389879999998
46800,73.1200832528,53.790003399999996
46700,72.7915152488,53.07786959999999
46600,72.4650409168,52.367496200000005
46500,72.1406513,51.65888199999998
46400,71.8183374608,50.95202579999998
46300,71.49809048079999,50.24692639999999
46200,71.1799014608,49.54358259999998
46100,70.8637615208,48.84199319999999
46000,70.5496618,48.142157
45900,70.2375934568,47.44407279999999
45800,69.9275476688,46.747739399999986
45700,69.61951563279999,46.05315559999998
45600,69.3134885648,45.36032019999999
45500,69.0094577,44.66923199999998
45400,68.7074142928,43.97988979999998
45300,68.40734961679999,43.29229239999998
45200,68.1092549648,42.60643859999999
45100,67.8131216488,41.92232719999998
45000,67.518941,41.23995699999998
44900,67.2267043688,40.55932679999999
44800,66.9364031248,39.88043539999998
44700,66.6480286568,39.20328159999998
44600,66.3615723728,38.527864199999996
44500,66.07702570000001,37.85418199999998
44400,65.7943800848,37.18223379999998
44300,65.5136269928,36.51201839999999
44200,65.23475790879999,35.843534599999984
44100,64.9577643368,35.17678119999999
44000,64.68263780000001,34.51175699999999
43900,64.4093698408,33.8484608
43800,64.1379520208,33.18689139999999
43700,63.86837592079999,32.527047599999975
43600,63.6006331408,31.86892819999999
43500,63.33471529999999,31.212531999999996
43400,63.070614036799995,30.557857799999987
43300,62.80832100879999,29.904904399999985
43200,62.5478278928,29.253670599999985
43100,62.2891263848,28.604155199999994
43000,62.0322082,27.956356999999976
42900,61.7770650728,27.31027479999998
42800,61.5236887568,26.665907399999995
42700,61.2720710248,26.023253599999993
42600,61.0222036688,25.382312199999987
42500,60.774078499999995,24.74308199999998
42400,60.5276873488,24.105561799999986
42300,60.283022064799994,23.469750399999974
42200,60.04007451679999,22.835646599999986
42100,59.7988365928,22.20324919999998
42000,59.559300199999996,21.57255699999999
41900,59.321457264799996,20.94356879999998
41800,59.085299732799996,20.316283399999982
41700,58.8508195688,19.690699599999995
41600,58.618008756799995,19.06681619999999
41500,58.3868593,18.444631999999984
41400,58.15736322079999,17.82414579999999
41300,57.92951256079999,17.205356399999992
41200,57.7032993808,16.58826259999998
41100,57.4787157608,15.97286319999999
41000,57.255753799999994,15.359156999999984
40900,57.0344056168,14.747142799999976
40800,56.814663348799996,14.136819399999977
40700,56.5965191528,13.528185599999992
40600,56.379965204799994,12.921240199999987
40500,56.1649937,12.315981999999982
40400,55.951596852799995,11.712409799999987
40300,55.73976689679999,11.11052239999999
40200,55.529496084799995,10.51031859999999
40100,55.320776688799995,9.911797199999988
40000,55.113601,9.314956999999982
39900,54.90796132879999,8.719796799999987
39800,54.703850004799996,8.126315399999976
39700,54.50125937679999,7.534511599999991
39600,54.3001818128,6.944384199999988
39500,54.10060969999999,6.355931999999996
39400,53.9025354448,5.769153799999987
39300,53.705951472799995,5.184048399999991
39200,53.510850228799995,4.600614599999991
39100,53.317224176799996,4.01885119999999
39000,53.1250658,3.4387569999999847
38900,52.934367600799995,2.860330799999989
38800,52.7451221008,2.2835713999999943
38700,52.5573218408,1.7084775999999806
38600,52.3709593808,1.135048199999991
38500,52.1860273,0.5632819999999867
38400,52.0025181968,-0.006822200000007328
38300,51.8204246888,-0.5752656000000176
38200,51.6397394128,-1.1420494000000172
38100,51.4604550248,-1.7071748000000042
38000,51.282564199999996,-2.270643000000023
37900,51.1060596328,-2.832455200000016
37800,50.9309340368,-3.392612600000014
37700,50.7571801448,-3.9511164000000125
37600,50.5847907088,-4.507967800000014
37500,50.4137585,-5.063168000000019
37400,50.2440763088,-5.616718200000012
37300,50.0757369448,-6.168619600000023
37200,49.9087332368,-6.718873400000021
37100,49.7430580328,-7.267480800000008
37000,49.5787042,-7.814443000000011
36900,49.4156646248,-8.359761200000019
36800,49.253932212799995,-8.903436600000015
36700,49.093499888800004,-9.445470400000014
36600,48.9343605968,-9.9858638
36500,48.7765073,-10.52461800000002
36400,48.6199329808,-11.061734200000013
36300,48.4646306408,-11.597213600000007
36200,48.310593300799994,-12.131057400000019
36100,48.157814000799995,-12.663266800000006
36000,48.0062858,-13.19384300000001
35900,47.8560017768,-13.722787200000003
35800,47.7069550288,-14.250100600000012
35700,47.559138672799996,-14.77578440000001
35600,47.4125458448,-15.299839800000012
35500,47.2671697,-15.822268000000015
35400,47.1230034128,-16.343070200000007
35300,46.980040176799996,-16.862247600000003
35200,46.8382732048,-17.379801399999998
35100,46.6976957288,-17.895732800000015
35000,46.558301,-18.410043
34900,46.420082288799996,-18.92273320000001
34800,46.2830328848,-19.43380460000002
34700,46.1471460968,-19.94325840000002
34600,46.012415252800004,-20.451095800000004
34500,45.8788337,-20.957318000000008
34400,45.7463948048,-21.461926200000015
34300,45.6150919528,-21.964921600000007
34200,45.484918548799996,-22.466305400000003
34100,45.3558680168,-22.966078800000005
34000,45.227933799999995,-23.464243000000007
33900,45.101109360799995,-23.960799200000015
33800,44.975388180799996,-24.455748600000007
33700,44.8507637608,-24.94909240000002
33600,44.727229620799996,-25.440831800000005
33500,44.6047793,-25.930968000000007
33400,44.483406356799996,-26.4195022
33300,44.3631043688,-26.90643560000001
33200,44.243866932799996,-27.391769400000005
33100,44.125687664800004,-27.875504800000005
33000,44.00856019999999,-28.35764300000002
32900,43.8924781928,-28.838185200000012
32800,43.777435316799995,-29.317132600000008
32700,43.663425264800004,-29.794486400000004
32600,43.5504417488,-30.270247800000014
32500,43.4384785,-30.74441800000001
32400,43.3275292688,-31.21699820000001
32300,43.21758782479999,-31.687989600000016
32200,43.1086479568,-32.15739340000001
32100,43.0007034728,-32.625210800000005
32000,42.893748200000005,-33.091443
31900,42.78777598479999,-33.55609120000001
31800,42.6827806928,-34.01915660000002
31700,42.578756208799994,-34.48064040000001
31600,42.4756964368,-34.9405438
31500,42.37359529999999,-35.39886800000001
31400,42.2724467408,-35.855614200000005
31300,42.172244720799995,-36.3107836
31200,42.0729832208,-36.764377400000015
31100,41.9746562408,-37.21639680000001
31000,41.8772578,-37.66684300000001
30900,41.7807819368,-38.115717200000006
30800,41.685222708800005,-38.56302060000001
30700,41.5905741928,-39.008754400000015
30600,41.4968304848,-39.452919800000004
30500,41.4039857,-39.89551800000001
30400,41.3120339728,-40.33655020000001
30300,41.22096945679999,-40.77601760000001
30200,41.1307863248,-41.213921400000004
30100,41.0414787688,-41.65026280000001
30000,40.953041,-42.08504300000001
29900,40.8654672488,-42.51826320000001
29800,40.77875176479999,-42.94992460000002
